Index 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
4 0.29733300209045 0.29571318626404 0.29367089271545 0.29543709754944 0.29476308822632 0.2953839302063 0.29455518722534 0.29937291145325 0.29810094833374 0.29536604881287 0.29617404937744 0.2983410358429 0.29402112960815 0.29569792747498 0.30019021034241 0.30017399787903 0.29696202278137 0.29874897003174 0.29791212081909 0.29468989372253 0.29587483406067 0.29542207717896 0.29506301879883 0.2968909740448 0.29709386825562 0.29849290847778 0.30215811729431 0.29316306114197 0.29583692550659 0.29438519477844
5 0.2966148853302 0.29957413673401 0.29828119277954 0.2979691028595 0.29595112800598 0.29713702201843 0.30826902389526 0.29389595985413 0.29691386222839 0.29440307617188 0.30012989044189 0.29322504997253 0.29542684555054 0.29796099662781 0.29619097709656 0.29966402053833 0.29801106452942 0.29477286338806 0.30016112327576 0.30184292793274 0.29499697685242 0.29703688621521 0.29699802398682 0.29623603820801 0.29761695861816 0.29610919952393 0.29936194419861 0.29805016517639 0.29556584358215 0.29927396774292
6 0.30428194999695 0.29699110984802 0.29858493804932 0.29705786705017 0.29712510108948 0.29869699478149 0.30092406272888 0.29504299163818 0.3006432056427 0.29919600486755 0.29933404922485 0.29759001731873 0.29816102981567 0.29620695114136 0.29931688308716 0.29855513572693 0.29959011077881 0.29915595054626 0.29801797866821 0.29633808135986 0.30082416534424 0.29664206504822 0.29764199256897 0.2991509437561 0.29952001571655 0.29922389984131 0.2995719909668 0.29864192008972 0.29769110679626 0.29864382743835
7 0.32366180419922 0.32687091827393 0.32313299179077 0.32380294799805 0.32650780677795 0.32817101478577 0.3275260925293 0.32858681678772 0.32725310325623 0.32607483863831 0.3238959312439 0.32445216178894 0.32313203811646 0.32684707641602 0.32627701759338 0.32886409759521 0.32923889160156 0.32283115386963 0.32160997390747 0.32694721221924 0.32552099227905 0.3288881778717 0.3267228603363 0.32648587226868 0.32408094406128 0.32809495925903 0.32549810409546 0.32786297798157 0.32678008079529 0.32207703590393
8 0.33003497123718 0.32091283798218 0.32583093643188 0.33420205116272 0.32479310035706 0.32592296600342 0.32732510566711 0.32855701446533 0.32932686805725 0.32786679267883 0.32686495780945 0.33149218559265 0.32705903053284 0.32973408699036 0.33469891548157 0.32687997817993 0.32768607139587 0.32894897460938 0.32928419113159 0.32966208457947 0.33009099960327 0.33230900764465 0.32350301742554 0.32545900344849 0.32822895050049 0.33369302749634 0.33056807518005 0.33282995223999 0.3295681476593 0.32963705062866
9 0.32706904411316 0.33171796798706 0.32616591453552 0.33190894126892 0.3295590877533 0.32596898078918 0.32797598838806 0.33250403404236 0.32989597320557 0.3343780040741 0.33507609367371 0.33107900619507 0.33287906646729 0.32896399497986 0.33125996589661 0.33199691772461 0.33200597763062 0.33183789253235 0.32792401313782 0.33273315429688 0.32877898216248 0.32714796066284 0.33293700218201 0.33096289634705 0.33117604255676 0.32959198951721 0.33013582229614 0.33814120292664 0.32858991622925 0.33385491371155
10 0.36667990684509 0.39357304573059 0.37016415596008 0.35448598861694 0.38377213478088 0.36937499046326 0.37638592720032 0.36803507804871 0.38736605644226 0.36673402786255 0.37130904197693 0.38470315933228 0.37187719345093 0.36490082740784 0.36191201210022 0.37476491928101 0.36122703552246 0.37577080726624 0.3748881816864 0.37539386749268 0.377525806427 0.38972687721252 0.39922118186951 0.36781287193298 0.37125301361084 0.37654900550842 0.37778115272522 0.37120604515076 0.36458516120911 0.35947203636169
11 0.37663388252258 0.38883495330811 0.37011909484863 0.3759241104126 0.35314297676086 0.37269496917725 0.36911916732788 0.37511396408081 0.37502098083496 0.37418293952942 0.36417198181152 0.37049603462219 0.3790020942688 0.37513279914856 0.38231611251831 0.36625504493713 0.38456201553345 0.36722493171692 0.3768470287323 0.37437295913696 0.37594413757324 0.3917338848114 0.36713790893555 0.38249611854553 0.37807703018188 0.36838293075562 0.39828085899353 0.39219498634338 0.3692090511322 0.38538599014282
12 0.36600804328918 0.36788177490234 0.37885713577271 0.37397909164429 0.40237998962402 0.37651395797729 0.38317394256592 0.37477898597717 0.37854790687561 0.39037799835205 0.38308191299438 0.36657500267029 0.38380479812622 0.37108278274536 0.37782692909241 0.39593601226807 0.37457990646362 0.37097406387329 0.39567589759827 0.38570523262024 0.40350580215454 0.37020587921143 0.39541792869568 0.38702201843262 0.39238715171814 0.37705397605896 0.38142991065979 0.36850309371948 0.38435912132263 0.39728283882141
13 0.38933897018433 0.38631105422974 0.39111804962158 0.38249206542969 0.38188004493713 0.38812589645386 0.38325309753418 0.38789510726929 0.37786102294922 0.37912797927856 0.38853311538696 0.37721109390259 0.3881721496582 0.38993501663208 0.38773012161255 0.37824010848999 0.39908909797668 0.37867879867554 0.39183592796326 0.37441897392273 0.3862419128418 0.38132309913635 0.37449383735657 0.38848996162415 0.38790202140808 0.37807202339172 0.38867616653442 0.39478993415833 0.37058091163635 0.38450193405151
14 0.40042114257812 0.38888502120972 0.38750314712524 0.37650108337402 0.39197492599487 0.39484906196594 0.37971186637878 0.38429093360901 0.38822507858276 0.38782405853271 0.40338015556335 0.3856360912323 0.38331198692322 0.39906311035156 0.40336394309998 0.40266394615173 0.3910539150238 0.38378190994263 0.39755296707153 0.40655589103699 0.378741979599 0.41092205047607 0.38710808753967 0.3920361995697 0.38269996643066 0.38620591163635 0.39957308769226 0.37019395828247 0.38716411590576 0.38768601417542
15 0.39792704582214 0.38000988960266 0.37611794471741 0.39369583129883 0.37550401687622 0.40150809288025 0.38441514968872 0.40271902084351 0.38742589950562 0.3823459148407 0.39493799209595 0.39208507537842 0.40303087234497 0.3859121799469 0.38586091995239 0.38759708404541 0.39159202575684 0.39986515045166 0.39762401580811 0.39885902404785 0.38873791694641 0.39854907989502 0.39339900016785 0.39559292793274 0.38407588005066 0.3900101184845 0.40254402160645 0.38018393516541 0.4048318862915 0.39196491241455
16 0.39435815811157 0.40701818466187 0.39214897155762 0.41859006881714 0.40103697776794 0.40793299674988 0.40271091461182 0.38802409172058 0.39129400253296 0.40255999565125 0.39950799942017 0.40188097953796 0.39526796340942 0.38731598854065 0.39889407157898 0.37982296943665 0.39714813232422 0.39669895172119 0.403156042099 0.39401602745056 0.42302703857422 0.41263508796692 0.39776206016541 0.39536809921265 0.39258289337158 0.37195491790771 0.40151405334473 0.40917778015137 0.39403295516968 0.37538123130798
17 0.39599299430847 0.41378402709961 0.39941096305847 0.39806294441223 0.40373992919922 0.40521001815796 0.39477920532227 0.40431809425354 0.39492702484131 0.39154601097107 0.39330387115479 0.40908908843994 0.40097594261169 0.40079092979431 0.40595698356628 0.39544010162354 0.40148997306824 0.39686393737793 0.3985481262207 0.39046216011047 0.40328288078308 0.3982150554657 0.40246295928955 0.39219403266907 0.38959622383118 0.39544486999512 0.39229202270508 0.39736104011536 0.3826310634613 0.39928889274597
18 0.40410184860229 0.39135718345642 0.39902997016907 0.39285206794739 0.41591811180115 0.41141700744629 0.39358687400818 0.39524412155151 0.41242218017578 0.39708995819092 0.38717007637024 0.4107449054718 0.381098985672 0.4297468662262 0.41787505149841 0.40390110015869 0.39020609855652 0.39722204208374 0.40903115272522 0.40381693840027 0.41010499000549 0.39214396476746 0.39777898788452 0.40842890739441 0.39400887489319 0.40697383880615 0.40183591842651 0.39972901344299 0.42306184768677 0.40691494941711
19 0.40731287002563 0.44183897972107 0.42345213890076 0.41645503044128 0.41062903404236 0.4106969833374 0.40194296836853 0.38406085968018 0.42499613761902 0.39771413803101 0.41051197052002 0.40685987472534 0.42167210578918 0.39667701721191 0.39655303955078 0.41863203048706 0.4121150970459 0.41983795166016 0.41506195068359 0.39798188209534 0.4152820110321 0.3979058265686 0.40081691741943 0.39695596694946 0.39660692214966 0.41411590576172 0.39936995506287 0.40707778930664 0.40962409973145 0.41521000862122
20 0.41211414337158 0.42254686355591 0.41169595718384 0.42579698562622 0.43164205551147 0.41387605667114 0.43199896812439 0.42631721496582 0.43733191490173 0.40952110290527 0.40310192108154 0.42263293266296 0.4233570098877 0.41423392295837 0.41853618621826 0.4350700378418 0.41967701911926 0.40095615386963 0.40876007080078 0.42431902885437 0.41050696372986 0.40993595123291 0.38835406303406 0.40135884284973 0.42731499671936 0.40701484680176 0.40711188316345 0.39947390556335 0.41766691207886 0.40838408470154
21 0.43474388122559 0.41909503936768 0.41794610023499 0.42667603492737 0.44704604148865 0.42114615440369 0.40519499778748 0.4236261844635 0.41921806335449 0.44176197052002 0.43629503250122 0.40933609008789 0.42040610313416 0.42752885818481 0.41342782974243 0.42387104034424 0.42172408103943 0.42730498313904 0.40509581565857 0.41671085357666 0.4377760887146 0.42153406143188 0.39856815338135 0.43154311180115 0.42146897315979 0.42292499542236 0.4355309009552 0.41090106964111 0.43870377540588 0.4154360294342
22 0.41925883293152 0.42000913619995 0.40646004676819 0.42310309410095 0.41148710250854 0.40537595748901 0.41936588287354 0.4105269908905 0.41681313514709 0.4071958065033 0.42137694358826 0.43084311485291 0.41468501091003 0.43852400779724 0.42319989204407 0.42707920074463 0.42543601989746 0.41764307022095 0.40093398094177 0.41165995597839 0.41172504425049 0.43158316612244 0.42165613174438 0.43345618247986 0.4250500202179 0.42262983322144 0.40394186973572 0.44710397720337 0.41061186790466 0.39826011657715
23 0.42833495140076 0.42959690093994 0.43087983131409 0.43945503234863 0.41525292396545 0.43058109283447 0.43465399742126 0.4444420337677 0.4204580783844 0.45581078529358 0.44450902938843 0.42498302459717 0.44422888755798 0.46116185188293 0.41311812400818 0.41121912002563 0.42274284362793 0.41428804397583 0.41905093193054 0.43561196327209 0.44990587234497 0.42563509941101 0.44504714012146 0.43439102172852 0.44285488128662 0.44741702079773 0.43927216529846 0.43243312835693 0.43707585334778 0.43627309799194
24 0.40997099876404 0.43953418731689 0.45823192596436 0.4132661819458 0.44208192825317 0.42204403877258 0.43845295906067 0.42250609397888 0.43152093887329 0.44744896888733 0.44874000549316 0.42867493629456 0.44226694107056 0.4405210018158 0.45429706573486 0.4229691028595 0.43842506408691 0.42666292190552 0.42707705497742 0.43164992332458 0.44370102882385 0.43199992179871 0.42452311515808 0.41571593284607 0.42272019386292 0.43525719642639 0.42763805389404 0.44371390342712 0.42434215545654 0.45119500160217
